ISRICSOILGRIDS_new_average_phx10percent_reduced,x,y
50.0,124.583333333,57.2249999996667
52.0,-60.416666667,51.3916666663333
80.0,82.4999999996668,44.308333333
-9999.0,94.1666666663335,18.058333333
72.0,117.499999999667,-32.3583333336667
51.0,124.166666666334,13.058333333
75.0,0.83333333300007,41.3916666663333
70.0,-110.833333333667,42.2249999996667
66.0,31.6666666663334,50.9749999996667
63.0,-88.7500000003333,43.8916666663333
58.0,57.0833333330001,70.558333333
81.0,110.833333333,40.9749999996667
71.0,42.9166666663334,45.558333333
-9999.0,125.416666666334,3.89166666633334
53.0,157.083333333,56.3916666663333
49.0,30.8333333330001,65.9749999996667
-9999.0,145.416666666334,-8.19166666700001
69.0,45.8333333330001,42.6416666663333
-9999.0,-54.166666667,46.3916666663333
56.0,-3.33333333366659,51.808333333
51.0,-125.833333333667,58.058333333
63.0,-95.416666667,38.058333333
55.0,-127.083333333667,58.8916666663333
56.0,-111.250000000333,66.808333333
49.0,-83.3333333336667,53.4749999996667
64.0,103.749999999667,30.1416666663333
59.0,127.916666666334,53.058333333
-9999.0,-62.916666667,48.8916666663333
51.0,-96.2500000003333,57.2249999996667
50.0,134.166666666334,33.4749999996667
56.0,103.333333333,21.3916666663333
51.0,-79.166666667,39.7249999996667
47.0,-92.916666667,52.6416666663333
58.0,176.249999999667,67.6416666663333
76.0,-100.833333333667,33.4749999996667
61.0,11.2499999996668,46.808333333
-9999.0,99.1666666663335,6.39166666633334
59.0,102.083333333,53.058333333
52.0,-82.0833333336667,50.9749999996667
68.0,34.5833333330001,50.1416666663333
49.0,-78.7500000003333,53.4749999996667
57.0,-109.583333333667,57.2249999996667
53.0,138.333333333,48.8916666663333
82.0,109.166666666334,38.058333333
67.0,-2.08333333366659,40.558333333
61.0,127.916666666334,45.1416666663333
57.0,-98.3333333336667,16.3916666663333
51.0,-75.416666667,43.4749999996667
55.0,97.9166666663335,14.7249999996667
52.0,158.333333333,57.6416666663333
58.0,-135.000000000333,68.058333333
49.0,123.749999999667,57.2249999996667
-9999.0,-1.66666666699993,45.558333333
59.0,-84.5833333336667,39.308333333
57.0,95.4166666663335,74.308333333
56.0,89.9999999996668,58.058333333
54.0,138.333333333,48.058333333
76.0,-1.25000000033324,42.2249999996667
56.0,-21.6666666669999,65.9749999996667
51.0,-83.3333333336667,47.6416666663333
52.0,-141.666666667,63.4749999996667
55.0,-10.0000000003333,53.8916666663333
-9999.0,-55.416666667,46.3916666663333
69.0,-96.666666667,33.4749999996667
64.0,107.916666666334,33.4749999996667
-9999.0,99.5833333330002,10.1416666663333
53.0,95.4166666663335,27.6416666663333
-9999.0,145.833333333,-16.5250000003333
64.0,149.583333333,-30.691666667
58.0,0.416666666333413,48.058333333
59.0,-94.5833333336667,37.6416666663333
52.0,-78.7500000003333,47.6416666663333
56.0,-155.833333333667,67.6416666663333
79.0,-104.583333333667,31.3916666663333
74.0,115.416666666334,39.7249999996667
-9999.0,170.833333333,60.1416666663333
55.0,128.333333333,44.308333333
50.0,-158.333333333667,66.3916666663333
54.0,28.7499999996668,56.3916666663333
68.0,48.3333333330001,55.1416666663333
65.0,151.666666666334,-32.7750000003333
-9999.0,79.5833333330002,7.64166666633334
56.0,98.7499999996668,24.308333333
55.0,88.7499999996668,57.6416666663333
