ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,x,y
126.0,70.4166666663335,61.808333333
86.0,42.9166666663334,62.6416666663333
180.0,32.4999999996668,62.2249999996667
47.0,30.4166666663334,47.6416666663333
239.0,-91.666666667,54.308333333
16.0,-106.250000000333,43.058333333
-9999.0,-65.416666667,61.3916666663333
27.0,-116.666666667,44.308333333
87.0,56.2499999996668,54.7249999996667
-9999.0,22.4999999996668,65.558333333
153.0,171.249999999667,65.9749999996667
24.0,44.9999999996668,35.9749999996667
35.0,108.749999999667,22.6416666663333
96.0,-4.16666666699993,51.808333333
82.0,-67.5000000003333,46.808333333
181.0,-111.250000000333,58.8916666663333
45.0,44.9999999996668,36.808333333
-9999.0,122.499999999667,13.8916666663333
56.0,12.9166666663334,50.1416666663333
92.0,-84.5833333336667,49.308333333
-9999.0,-66.666666667,58.8916666663333
29.0,-119.166666667,43.8916666663333
-9999.0,145.833333333,-39.0250000003333
104.0,11.6666666663334,61.808333333
66.0,129.583333333,45.558333333
186.0,163.749999999667,62.6416666663333
60.0,116.249999999667,53.4749999996667
41.0,149.583333333,-9.85833333366666
29.0,108.749999999667,21.808333333
163.0,-67.0833333336666,56.3916666663333
-9999.0,4.16666666633341,40.1416666663333
92.0,-91.666666667,48.058333333
58.0,96.2499999996668,58.8916666663333
-9999.0,127.083333333,33.4749999996667
76.0,143.749999999667,-6.52500000033334
-9999.0,-145.416666667,70.558333333
86.0,25.4166666663334,69.308333333
51.0,43.7499999996668,59.308333333
40.0,-0.41666666699993,53.4749999996667
42.0,48.3333333330001,-19.0250000003333
222.0,69.9999999996668,63.4749999996667
254.0,-133.333333333667,68.058333333
70.0,99.1666666663335,59.308333333
106.0,27.4999999996668,68.4749999996667
-9999.0,17.9166666663334,78.4749999996667
106.0,131.249999999667,52.2249999996667
119.0,89.9999999996668,66.808333333
38.0,102.916666666334,22.6416666663333
219.0,71.2499999996668,66.808333333
73.0,23.3333333330001,45.558333333
24.0,104.583333333,23.8916666663333
128.0,-60.0000000003333,51.3916666663333
-9999.0,100.833333333,7.22499999966666
58.0,117.083333333,51.3916666663333
32.0,-76.666666667,38.058333333
25.0,-106.250000000333,45.558333333
-9999.0,-98.3333333336667,52.6416666663333
102.0,132.083333333,55.9749999996667
-9999.0,-94.5833333336667,59.308333333
147.0,87.4999999996668,59.308333333
24.0,107.916666666334,34.7249999996667
2.0,-103.750000000333,22.6416666663333
104.0,157.499999999667,62.2249999996667
35.0,120.416666666334,16.808333333
116.0,106.249999999667,60.1416666663333
111.0,153.749999999667,60.1416666663333
74.0,47.0833333330001,61.3916666663333
-9999.0,109.166666666334,53.8916666663333
117.0,-57.916666667,54.7249999996667
189.0,-110.833333333667,58.8916666663333
72.0,142.499999999667,-6.94166666700001
24.0,27.0833333330001,38.8916666663333
