LandCover_5_Shrubs,x,y
0.0,139.166666666334,35.1416666663333
5.0,-95.0000000003333,49.7249999996667
11.0,-83.7500000003333,65.1416666663333
0.0,32.4999999996668,62.2249999996667
0.0,17.4999999996668,63.058333333
0.0,75.8333333330002,43.4749999996667
9.0,-100.416666667,34.308333333
0.0,-87.0833333336667,45.9749999996667
0.0,17.9166666663334,56.808333333
28.0,98.3333333330002,21.3916666663333
0.0,-85.0000000003333,32.2249999996667
55.0,-105.416666667,26.808333333
0.0,107.916666666334,13.8916666663333
84.0,-160.000000000333,68.8916666663333
0.0,-85.0000000003333,40.9749999996667
0.0,122.499999999667,0.558333332999993
0.0,-114.166666667,47.6416666663333
0.0,-122.083333333667,36.808333333
31.0,-110.833333333667,30.1416666663333
0.0,2.91666666633341,48.058333333
0.0,32.9166666663334,34.308333333
0.0,1.24999999966676,45.1416666663333
0.0,132.083333333,53.8916666663333
0.0,29.9999999996668,49.7249999996667
0.0,-64.166666667,45.9749999996667
0.0,26.6666666663334,41.3916666663333
0.0,-77.5000000003333,38.8916666663333
0.0,139.583333333,48.058333333
0.0,141.249999999667,-2.35833333366666
0.0,22.0833333330001,36.3916666663333
0.0,139.583333333,38.058333333
0.0,-89.5833333336667,65.9749999996667
14.0,164.166666666334,61.3916666663333
0.0,89.9999999996668,52.6416666663333
6.0,105.416666666334,-4.02500000033334
0.0,41.6666666663334,52.2249999996667
14.0,133.749999999667,52.2249999996667
0.0,-88.3333333336667,29.7249999996667
0.0,-0.833333333666587,60.9749999996667
0.0,73.7499999996668,38.4749999996667
10.0,147.083333333,-42.7750000003333
31.0,160.416666666334,62.2249999996667
0.0,-78.3333333336667,43.4749999996667
29.0,85.4166666663335,27.2249999996667
0.0,-78.3333333336667,45.9749999996667
79.0,159.999999999667,58.8916666663333
0.0,110.833333333,-8.60833333366666
62.0,172.499999999667,64.308333333
14.0,135.416666666334,53.4749999996667
0.0,-1.25000000033324,57.6416666663333
0.0,-115.833333333667,54.308333333
57.0,79.9999999996668,68.058333333
0.0,-75.8333333336666,38.8916666663333
0.0,71.2499999996668,59.308333333
0.0,49.9999999996668,58.4749999996667
0.0,44.5833333330001,60.1416666663333
0.0,103.333333333,61.808333333
51.0,116.666666666334,-28.6083333336667
0.0,-116.666666667,54.7249999996667
0.0,127.499999999667,37.6416666663333
40.0,134.166666666334,-23.6083333336667
0.0,-3.75000000033324,47.6416666663333
0.0,-1.66666666699993,42.6416666663333
0.0,1.66666666633341,50.1416666663333
23.0,170.833333333,67.2249999996667
45.0,-77.916666667,58.8916666663333
0.0,107.499999999667,22.6416666663333
0.0,97.9166666663335,30.9749999996667
0.0,-76.2500000003333,56.3916666663333
0.0,56.2499999996668,61.3916666663333
0.0,109.583333333,51.808333333
0.0,-58.3333333336666,53.058333333
84.0,-165.416666667,65.9749999996667
0.0,34.5833333330001,36.808333333
50.0,171.249999999667,68.8916666663333
0.0,-86.666666667,34.7249999996667
0.0,-131.250000000333,56.808333333
0.0,-82.5000000003333,36.808333333
0.0,101.666666666334,33.058333333
0.0,109.166666666334,39.308333333
34.0,-117.916666667,50.9749999996667
0.0,86.6666666663335,55.1416666663333
0.0,-92.916666667,33.8916666663333
14.0,25.8333333330001,68.058333333
9.0,-28.7500000003333,70.1416666663333
30.0,-67.5000000003333,54.308333333
0.0,101.666666666334,-3.60833333366666
0.0,10.4166666663334,55.9749999996667
0.0,103.333333333,1.80833333299999
0.0,-115.000000000333,60.1416666663333
0.0,-94.166666667,48.8916666663333
0.0,122.083333333,61.3916666663333
46.0,66.2499999996668,67.6416666663333
0.0,87.4999999996668,65.558333333
40.0,149.999999999667,-33.191666667
0.0,-117.083333333667,32.2249999996667
0.0,122.083333333,15.9749999996667
45.0,-152.083333333667,62.2249999996667
44.0,-173.750000000333,66.808333333
46.0,-104.166666667,67.2249999996667
0.0,-68.7500000003333,68.8916666663333
21.0,-72.0833333336666,53.4749999996667
0.0,17.9166666663334,77.6416666663333
34.0,-146.250000000333,69.7249999996667
0.0,119.583333333,5.14166666633334
0.0,120.833333333,14.308333333
0.0,53.3333333330001,61.808333333
0.0,2.49999999966676,45.558333333
0.0,150.416666666334,-9.85833333366666
16.0,-116.250000000333,59.7249999996667
0.0,9.99999999966676,53.4749999996667
11.0,-102.916666667,20.558333333
0.0,56.6666666663335,58.058333333
0.0,124.583333333,58.058333333
44.0,-157.083333333667,67.6416666663333
0.0,56.6666666663335,60.558333333
0.0,102.499999999667,56.3916666663333
0.0,-110.416666667,49.7249999996667
0.0,-72.916666667,-35.691666667
0.0,148.333333333,-41.941666667
0.0,6.24999999966676,53.058333333
22.0,55.8333333330001,64.7249999996667
0.0,-85.8333333336667,50.1416666663333
0.0,-132.500000000333,53.4749999996667
0.0,7.0833333330001,46.808333333
0.0,-89.5833333336667,53.8916666663333
0.0,52.4999999996668,63.4749999996667
0.0,41.2499999996668,52.6416666663333
50.0,-105.000000000333,62.2249999996667
0.0,137.916666666334,47.6416666663333
0.0,-45.416666667,63.4749999996667
0.0,13.7499999996668,48.8916666663333
54.0,50.4166666663335,68.058333333
0.0,84.5833333330002,30.9749999996667
0.0,139.166666666334,41.3916666663333
0.0,2.08333333300007,47.2249999996667
7.0,-120.833333333667,44.308333333
34.0,76.2499999996668,66.808333333
0.0,151.666666666334,-3.19166666700001
20.0,-135.416666667,61.3916666663333
0.0,40.8333333330001,50.558333333
0.0,52.4999999996668,59.308333333
33.0,-118.333333333667,61.808333333
18.0,-52.5000000003333,69.7249999996667
0.0,99.9999999996668,58.4749999996667
22.0,-4.58333333366659,56.3916666663333
52.0,-130.416666667,66.3916666663333
3.0,-6.25000000033327,42.6416666663333
0.0,73.7499999996668,39.7249999996667
0.0,66.2499999996668,56.3916666663333
84.0,-157.916666667,69.308333333
5.0,-117.500000000333,45.1416666663333
42.0,-105.416666667,44.7249999996667
0.0,-70.0000000003333,45.558333333
0.0,104.999999999667,9.72499999966666
0.0,146.666666666334,-38.191666667
0.0,7.91666666633341,49.308333333
0.0,28.7499999996668,51.3916666663333
24.0,-107.500000000333,67.6416666663333
0.0,-90.8333333336667,48.058333333
0.0,84.9999999996668,53.058333333
0.0,97.9166666663335,36.808333333
14.0,151.666666666334,66.808333333
33.0,-58.3333333336666,48.058333333
24.0,-100.000000000333,61.3916666663333
23.0,117.083333333,57.6416666663333
45.0,-107.500000000333,64.7249999996667
0.0,-107.916666667,67.2249999996667
30.0,-86.666666667,55.558333333
0.0,116.249999999667,-1.94166666700001
0.0,58.3333333330001,63.058333333
0.0,12.0833333330001,46.3916666663333
0.0,112.916666666334,48.4749999996667
0.0,-107.916666667,66.808333333
0.0,-23.7500000003333,70.558333333
0.0,-114.583333333667,45.558333333
4.0,112.499999999667,-8.19166666700001
0.0,32.0833333330001,67.6416666663333
0.0,131.666666666334,57.2249999996667
0.0,-86.666666667,45.558333333
0.0,-117.083333333667,44.308333333
0.0,-100.416666667,17.2249999996667
0.0,-43.7500000003333,60.9749999996667
0.0,-1.66666666699993,53.058333333
0.0,-43.7500000003333,62.2249999996667
0.0,14.1666666663334,63.4749999996667
0.0,-97.5000000003333,23.058333333
0.0,134.583333333,55.1416666663333
35.0,140.833333333,66.3916666663333
44.0,-166.250000000333,60.1416666663333
5.0,-115.833333333667,62.2249999996667
0.0,-87.5000000003333,42.6416666663333
0.0,-76.2500000003333,50.9749999996667
0.0,29.9999999996668,64.7249999996667
47.0,-74.166666667,58.8916666663333
0.0,141.666666666334,48.4749999996667
0.0,42.4999999996668,54.7249999996667
26.0,-77.5000000003333,51.808333333
59.0,89.9999999996668,66.808333333
39.0,-117.500000000333,65.558333333
0.0,94.5833333330002,27.6416666663333
37.0,125.833333333,58.058333333
15.0,99.1666666663335,22.2249999996667
0.0,30.4166666663334,60.9749999996667
0.0,34.5833333330001,56.3916666663333
0.0,-98.3333333336667,19.7249999996667
69.0,130.833333333,-25.2750000003333
0.0,-8.75000000033327,53.4749999996667
0.0,-162.500000000333,54.7249999996667
0.0,-81.666666667,43.8916666663333
17.0,85.8333333330002,68.4749999996667
0.0,-115.000000000333,68.8916666663333
0.0,-132.500000000333,67.2249999996667
0.0,6.24999999966676,50.9749999996667
0.0,122.499999999667,37.2249999996667
46.0,100.833333333,73.4749999996667
0.0,88.3333333330002,54.308333333
0.0,114.583333333,-8.60833333366666
0.0,140.833333333,-4.44166666700001
0.0,109.583333333,35.1416666663333
17.0,97.4999999996668,17.2249999996667
0.0,-75.416666667,38.8916666663333
7.0,103.333333333,29.308333333
0.0,102.916666666334,15.9749999996667
0.0,-0.833333333666587,53.4749999996667
0.0,87.4999999996668,47.6416666663333
0.0,109.999999999667,51.808333333
0.0,78.3333333330002,30.9749999996667
0.0,-88.7500000003333,46.808333333
0.0,27.9166666663334,43.4749999996667
0.0,19.5833333330001,47.6416666663333
0.0,129.999999999667,36.3916666663333
51.0,126.249999999667,66.808333333
0.0,-87.0833333336667,44.7249999996667
31.0,153.333333333,64.7249999996667
