LandCover_2_Evergreeenbroadleaf,x,y
0.0,-63.7500000003333,58.8916666663333
0.0,71.2499999996668,59.308333333
0.0,-125.000000000333,53.4749999996667
0.0,136.249999999667,-33.6083333336667
0.0,-127.083333333667,64.7249999996667
0.0,-115.833333333667,69.7249999996667
0.0,16.2499999996668,49.308333333
0.0,-118.333333333667,42.6416666663333
0.0,-65.416666667,54.7249999996667
0.0,139.583333333,-16.1083333336667
0.0,59.9999999996668,56.808333333
56.0,98.3333333330002,8.89166666633334
0.0,-63.7500000003333,45.9749999996667
0.0,-119.583333333667,38.4749999996667
0.0,44.1666666663334,36.808333333
60.0,147.083333333,-5.27500000033334
0.0,141.249999999667,51.3916666663333
0.0,72.4999999996668,67.6416666663333
0.0,140.833333333,45.1416666663333
0.0,-72.5000000003333,-48.6083333336666
0.0,-116.666666667,53.8916666663333
0.0,54.1666666663335,68.8916666663333
0.0,134.166666666334,33.8916666663333
0.0,37.0833333330001,58.4749999996667
0.0,134.583333333,53.8916666663333
0.0,-85.416666667,34.308333333
0.0,-165.833333333667,61.3916666663333
0.0,-84.5833333336667,35.1416666663333
0.0,138.749999999667,58.8916666663333
0.0,41.6666666663334,42.2249999996667
25.0,151.249999999667,-31.941666667
0.0,-80.416666667,35.558333333
0.0,24.5833333330001,40.9749999996667
0.0,128.749999999667,-6.94166666700001
0.0,-133.750000000333,68.4749999996667
0.0,95.4166666663335,54.7249999996667
0.0,-120.000000000333,41.808333333
0.0,108.749999999667,55.1416666663333
0.0,-70.0000000003333,57.6416666663333
0.0,56.2499999996668,57.2249999996667
0.0,97.4999999996668,67.2249999996667
0.0,-126.250000000333,62.6416666663333
0.0,-96.666666667,38.4749999996667
100.0,103.333333333,-4.44166666700001
0.0,163.333333333,63.058333333
0.0,121.666666666334,49.308333333
0.0,90.8333333330002,62.2249999996667
0.0,-76.666666667,65.1416666663333
0.0,74.9999999996668,65.1416666663333
0.0,-100.000000000333,63.8916666663333
0.0,80.4166666663335,70.9749999996667
0.0,-3.75000000033324,55.9749999996667
0.0,17.4999999996668,65.9749999996667
0.0,0.416666666333413,39.7249999996667
0.0,40.4166666663334,49.308333333
0.0,114.999999999667,25.1416666663333
0.0,135.833333333,49.308333333
0.0,27.4999999996668,70.1416666663333
0.0,6.66666666633341,44.308333333
0.0,90.8333333330002,72.6416666663333
0.0,-97.0833333336667,31.808333333
0.0,151.666666666334,-27.3583333336667
0.0,134.166666666334,-1.10833333366666
0.0,-5.00000000033324,53.8916666663333
0.0,-72.0833333336666,63.8916666663333
0.0,107.499999999667,51.3916666663333
0.0,126.249999999667,1.80833333299999
0.0,147.916666666334,44.7249999996667
38.0,124.583333333,12.2249999996667
0.0,-126.666666667,66.808333333
0.0,24.5833333330001,56.3916666663333
0.0,-98.3333333336667,24.308333333
0.0,148.749999999667,-25.2750000003333
0.0,-156.666666667,67.6416666663333
0.0,34.5833333330001,65.9749999996667
0.0,20.4166666663334,43.4749999996667
0.0,-124.583333333667,46.3916666663333
0.0,63.3333333330001,69.308333333
0.0,-56.2500000003333,50.1416666663333
0.0,-112.083333333667,49.7249999996667
0.0,153.333333333,-31.1083333336667
0.0,-159.166666667,67.2249999996667
0.0,174.166666666334,65.558333333
0.0,118.749999999667,31.3916666663333
0.0,139.999999999667,41.808333333
0.0,2.91666666633341,51.3916666663333
0.0,108.333333333,61.808333333
0.0,-75.416666667,48.8916666663333
0.0,108.333333333,27.2249999996667
0.0,130.416666666334,58.058333333
0.0,38.7499999996668,39.7249999996667
0.0,-87.0833333336667,31.808333333
21.0,108.333333333,25.1416666663333
0.0,-115.416666667,42.2249999996667
0.0,46.6666666663334,57.6416666663333
0.0,18.3333333330001,68.058333333
0.0,-135.833333333667,61.3916666663333
0.0,-3.33333333366659,53.4749999996667
0.0,38.3333333330001,67.6416666663333
0.0,-95.0000000003333,36.3916666663333
0.0,132.083333333,-12.3583333336667
0.0,97.0833333330002,55.1416666663333
0.0,35.8333333330001,35.558333333
0.0,-0.833333333666587,38.4749999996667
0.0,-128.333333333667,58.4749999996667
10.0,146.666666666334,-9.02500000033334
32.0,-84.5833333336667,9.72499999966666
0.0,20.4166666663334,41.808333333
58.0,151.666666666334,-5.27500000033334
0.0,-80.8333333336667,42.6416666663333
0.0,-110.416666667,40.1416666663333
0.0,-88.3333333336667,46.808333333
0.0,134.999999999667,-31.1083333336667
0.0,27.9166666663334,68.8916666663333
0.0,-100.833333333667,50.1416666663333
0.0,7.0833333330001,62.2249999996667
0.0,-19.5833333336666,65.558333333
0.0,24.1666666663334,45.558333333
0.0,-119.583333333667,46.808333333
0.0,-29.5833333336666,68.058333333
0.0,-107.916666667,61.808333333
0.0,124.999999999667,53.8916666663333
0.0,-114.166666667,55.9749999996667
0.0,59.9999999996668,66.3916666663333
0.0,-80.416666667,43.058333333
0.0,11.2499999996668,48.058333333
0.0,-60.8333333336666,50.558333333
0.0,-80.0000000003333,39.308333333
0.0,7.91666666633341,53.058333333
0.0,-107.916666667,27.6416666663333
0.0,-65.0000000003333,-54.441666667
0.0,119.166666666334,53.8916666663333
0.0,139.999999999667,50.1416666663333
0.0,98.3333333330002,21.808333333
0.0,93.7499999996668,63.4749999996667
0.0,104.999999999667,63.058333333
100.0,144.583333333,-6.10833333366666
86.0,142.499999999667,-6.10833333366666
0.0,7.91666666633341,50.1416666663333
0.0,131.249999999667,33.4749999996667
0.0,138.333333333,-8.60833333366666
0.0,131.249999999667,47.2249999996667
0.0,-40.8333333336666,63.058333333
0.0,-141.250000000333,63.4749999996667
0.0,-139.583333333667,69.308333333
0.0,-130.416666667,68.4749999996667
0.0,46.2499999996668,42.2249999996667
