"variable","percent.contribution","permutation.importance"
"bio15",9.407,28.5548
"bio16",3.4808,1.8805
"bio2",0.3014,6.1216
"bio4",15.3428,18.4732
"bio8",30.7549,12.5518
"nitrogen",24.2658,2.6923
"ruggedness",3.9454,22.3892
"sand",1.6793,6.1722
"soc",10.8226,1.1644
