"variable","percent.contribution","permutation.importance"
"bio12",13.5786,10.1745
"bio15",8.9218,11.3923
"bio2",6.3257,6.0002
"bio4",18.2283,9.6882
"bio8",17.7886,24.7307
"nitrogen",11.3816,12.0563
"ruggedness",11.6523,17.8284
"sand",11.5464,5.7387
"soc",0.5766,2.3906
