"variable","percent.contribution","permutation.importance"
"bio12",18.7369,16.0809
"bio15",14.1083,8.5463
"bio2",1.9276,1.4318
"bio8",4.4876,9.9135
"bio9",4.6192,6.6548
"nitrogen",7.4513,3.4391
"ruggedness",12.2671,15.0027
"sand",30.8499,34.6065
"soc",5.5521,4.3244
