"variable","percent.contribution","permutation.importance"
"bio14",4.9348,6.8837
"bio15",23.8488,21.117
"bio2",1.2342,0.5736
"bio8",33.2794,38.5877
"bio9",4.1787,4.8878
"ruggedness",15.2266,15.22
"sand",1.243,0.9673
"soc",16.0545,11.7628
