"variable","percent.contribution","permutation.importance"
"bio12",0,0
"bio15",0.2016,0
"bio2",0,0
"bio4",0,0
"bio8",99.7813,99.6924
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",0.0171,0.3076
