"variable","percent.contribution","permutation.importance"
"bio12",39.108,29.5385
"bio15",10.5451,6.9065
"bio2",4.9674,2.1002
"bio4",22.8342,30.571
"nitrogen",7.1124,10.8679
"ruggedness",14.7604,19.2743
"sand",0.6725,0.7415
