"variable","percent.contribution","permutation.importance"
"bio13",0.1952,0.0242
"bio14",23.3407,8.6579
"bio2",3.5998,6.6498
"bio4",13.0458,9.714
"bio8",12.318,16.6927
"nitrogen",20.5902,30.0395
"ruggedness",26.1995,26.9629
"sand",0.7108,1.259
