"variable","percent.contribution","permutation.importance"
"bio15",0,0
"bio16",13.418,28.2975
"bio2",0.9127,7.8874
"bio4",0.0942,1.9373
"nitrogen",15.9615,26.0021
"ruggedness",69.6136,35.8757
"sand",0,0
