"variable","percent.contribution","permutation.importance"
"bio13",0.5748,2.3216
"bio14",9.7356,5.6677
"bio2",5.8363,5.7777
"bio4",41.116,12.4455
"bio6",22.5683,46.4972
"bio8",0.5991,1.9037
"ruggedness",15.1898,19.3823
"sand",1.95,2.5922
"soc",2.4301,3.4122
