"variable","percent.contribution","permutation.importance"
"bio12",57.4946,19.6372
"bio15",1.8488,1.8827
"bio2",39.4582,69.0268
"bio9",0.1666,0
"nitrogen",0.0383,3.5628
"ruggedness",0.8501,0
"sand",0.1434,5.8904
"soc",0,0
