"variable","percent.contribution","permutation.importance"
"bio13",5.3708,6.6189
"bio15",11.7131,8.1991
"bio2",3.2241,2.0262
"bio4",18.8862,22.3593
"elevation",30.1721,50.4022
"nitrogen",19.4102,2.4377
"ruggedness",3.3192,2.4982
"sand",1.0599,3.5897
"soc",6.8445,1.8686
