"variable","percent.contribution","permutation.importance"
"bio2",10.1036,0.1448
"bio4",16.563,6.7434
"bio8",36.7703,18.7791
"bio9",19.2088,17.5893
"ruggedness",0.2648,0
"sand",3.1351,0
"soc",13.9543,56.7434
