"variable","percent.contribution","permutation.importance"
"bio13",1.4899,7.4403
"bio15",11.4983,2.0034
"bio2",0.1285,0.7275
"bio8",6.0423,33.8863
"nitrogen",0,0
"ruggedness",24.5736,4.0977
"sand",56.2674,51.8449
