"variable","percent.contribution","permutation.importance"
"bio1",5.1248,8.0249
"bio14",23.3493,22.4476
"bio2",8.782,8.802
"bio8",7.8634,2.3219
"elevation",32.518,20.1595
"nitrogen",6.7988,3.2166
"ruggedness",2.6566,20.1313
"sand",12.9041,14.8346
"soc",0.0029,0.0616
