"variable","percent.contribution","permutation.importance"
"bio1",4.2294,9.3169
"bio13",0,0
"bio14",10.5962,0
"bio15",0,0
"bio2",0,0
"bio4",34.1322,29.5545
"ruggedness",0,0
"sand",22.5935,19.1758
"soc",28.4487,41.9529
