"variable","percent.contribution","permutation.importance"
"bio13",21.2543,30.9352
"bio14",5.5332,9.0164
"bio15",11.6702,25.8096
"bio2",7.4039,0.925
"bio4",7.0725,5.5573
"bio8",10.4893,8.2603
"bio9",6.3858,4.5167
"nitrogen",10.2694,7.909
"ruggedness",13.9483,5.6474
"sand",5.9731,1.4231
