"variable","percent.contribution","permutation.importance"
"bio12",4.7437,8.2898
"bio15",32.5824,17.4249
"bio2",7.6729,11.6217
"bio4",6.7969,17.3738
"bio8",9.8269,15.8805
"nitrogen",5.5138,7.0578
"ruggedness",3.4783,6.4554
"sand",7.2753,5.1577
"soc",22.1099,10.7384
