"variable","percent.contribution","permutation.importance"
"bio12",0,0
"bio13",0.2963,1.1211
"bio2",13.9147,7.0425
"bio4",0,0
"bio8",28.4685,16.9019
"nitrogen",0.8149,0
"ruggedness",40.928,58.2895
"sand",13.9391,11.9709
"soc",1.6383,4.674
