"variable","percent.contribution","permutation.importance"
"bio13",11.4509,35.8242
"bio14",8.091,24.0243
"bio2",2.7054,6.6384
"bio4",6.9287,13.818
"bio8",25.1677,10.4312
"nitrogen",0.2685,1.508
"ruggedness",0.8387,0
"sand",0.1647,0.1051
"soc",44.3845,7.6508
