"variable","percent.contribution","permutation.importance"
"bio12",57.1274,67.5143
"bio15",14.1211,17.339
"bio2",2.7852,0.4383
"bio8",0.9355,0
"bio9",2.5258,4.7912
"nitrogen",18.1861,6.8638
"ruggedness",2.7089,3.0534
"sand",1.6099,0
