"variable","percent.contribution","permutation.importance"
"bio12",8.8967,12.2755
"bio15",9.1321,9.7328
"bio2",4.778,4.2546
"bio4",25.1419,50.769
"nitrogen",14.1228,9.2052
"ruggedness",19.8892,0
"sand",1.914,1.5155
"soc",16.1253,12.2474
