"variable","percent.contribution","permutation.importance"
"bio14",5.788,2.9256
"bio15",17.2502,7.6196
"bio2",7.9844,14.7459
"bio5",6.0194,15.2808
"bio6",27.937,46.5877
"nitrogen",8.145,3.3757
"ruggedness",21.3008,6.4392
"sand",5.5751,3.0254
