"variable","percent.contribution","permutation.importance"
"bio14",0,0
"bio16",22.9353,28.2683
"bio2",0,0
"bio4",0.1125,1.112
"ruggedness",53.8581,70.6197
"sand",0,0
"soc",23.0942,0
